user_id,Yearly_avg_view_on_travel_page,frequentflyer,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,annual_incom_class,member_in_family,booking_hotal,preferred_location_type,working_flag,travelling_rating
103951,17.0,0.0,Mobile,899.0,0.0,High,2.0,No,Beach,1.0,5.0
103952,77.0,0.0,Mobile,489.0,2.0,Low,4.0,Yes,OTHER,1.0,4.0
103953,64.0,0.0,Mobile,245.0,0.0,Avera,4.0,Yes,OTHER,1.0,5.0
103954,72.0,0.0,Desktop,787.0,14.0,Avera,2.0,No,Hill Station,1.0,1.0
103955,25.0,1.0,Desktop,640.0,12.0,High,1.0,Yes,Hill Station,1.0,5.0
103956,5.0,0.0,Mobile,309.0,3.0,Avera,2.0,Yes,Big Cities,1.0,5.0
103957,69.0,1.0,Mobile,272.0,10.0,High,2.0,No,OTHER,1.0,3.0
103958,48.0,0.0,Mobile,582.0,11.0,High,3.0,No,OTHER,1.0,1.0
103959,96.0,0.0,Desktop,954.0,6.0,High,3.0,No,Big Cities,1.0,3.0
103960,31.0,1.0,Desktop,136.0,7.0,High,5.0,Yes,Big Cities,1.0,4.0
103961,91.0,0.0,Desktop,49.0,2.0,Avera,3.0,Yes,Big Cities,1.0,5.0
103962,13.0,0.0,Mobile,456.0,5.0,High,2.0,Yes,OTHER,1.0,5.0
103963,56.0,0.0,Mobile,384.0,4.0,Avera,3.0,No,Trekking,1.0,1.0
103964,36.0,0.0,Desktop,808.0,10.0,High,1.0,No,Beach,1.0,1.0
103965,86.0,1.0,Desktop,442.0,7.0,Avera,2.0,No,Big Cities,1.0,4.0
103966,5.0,0.0,Mobile,707.0,15.0,High,3.0,No,Big Cities,1.0,2.0
103967,55.0,1.0,Desktop,422.0,12.0,High,3.0,Yes,Trekking,1.0,2.0
103968,68.0,1.0,Desktop,244.0,10.0,Avera,5.0,Yes,OTHER,1.0,1.0
103969,5.0,0.0,Mobile,809.0,6.0,High,5.0,Yes,Hill Station,1.0,1.0
103970,72.0,0.0,Desktop,587.0,0.0,Low,2.0,Yes,Hill Station,1.0,3.0
103971,60.0,0.0,Mobile,519.0,11.0,Avera,3.0,No,Hill Station,1.0,1.0
103972,82.0,0.0,Mobile,444.0,2.0,High,1.0,No,Tech Cities,1.0,1.0
103973,96.0,0.0,Desktop,860.0,3.0,High,4.0,Yes,OTHER,1.0,2.0
103974,25.0,1.0,Desktop,492.0,14.0,Low,2.0,No,Historical Site,1.0,1.0
103975,47.0,1.0,Mobile,674.0,8.0,High,1.0,Yes,OTHER,1.0,4.0
103976,65.0,1.0,Mobile,284.0,0.0,Avera,3.0,No,Trekking,1.0,3.0
103977,90.0,0.0,Mobile,537.0,7.0,Avera,5.0,Yes,Beach,1.0,5.0
103978,85.0,1.0,Mobile,684.0,4.0,High,4.0,No,Tech Cities,1.0,5.0
103979,67.0,0.0,Desktop,897.0,6.0,High,2.0,Yes,Big Cities,1.0,3.0
103980,79.0,1.0,Desktop,231.0,9.0,Avera,4.0,Yes,Beach,1.0,5.0
103981,70.0,1.0,Desktop,610.0,7.0,Avera,2.0,Yes,Big Cities,1.0,4.0
103982,72.0,0.0,Desktop,744.0,7.0,High,4.0,Yes,Beach,1.0,3.0
103983,82.0,1.0,Desktop,49.0,12.0,High,3.0,No,OTHER,1.0,5.0
103984,45.0,1.0,Mobile,935.0,15.0,Avera,5.0,No,Big Cities,1.0,3.0
103985,25.0,0.0,Mobile,97.0,3.0,Low,2.0,No,OTHER,1.0,5.0
103986,38.0,1.0,Desktop,365.0,8.0,Low,3.0,Yes,Beach,1.0,5.0
103987,9.0,1.0,Mobile,514.0,3.0,High,1.0,No,OTHER,1.0,3.0
103988,21.0,0.0,Mobile,549.0,14.0,Avera,2.0,No,Historical Site,1.0,4.0
103989,46.0,0.0,Mobile,57.0,0.0,High,2.0,No,Historical Site,1.0,3.0
103990,72.0,0.0,Mobile,876.0,4.0,Avera,4.0,No,Hill Station,1.0,5.0
103991,20.0,1.0,Desktop,764.0,9.0,High,5.0,Yes,Beach,1.0,4.0
103992,53.0,1.0,Mobile,551.0,0.0,Avera,1.0,Yes,OTHER,1.0,1.0
103993,52.0,0.0,Desktop,474.0,15.0,Avera,2.0,Yes,Trekking,1.0,1.0
103994,72.0,1.0,Mobile,936.0,14.0,High,1.0,No,Hill Station,1.0,5.0
103995,84.0,1.0,Desktop,531.0,2.0,Avera,2.0,No,Beach,1.0,2.0
103996,93.0,0.0,Desktop,373.0,11.0,Avera,5.0,No,Islands,1.0,2.0
103997,28.0,0.0,Desktop,182.0,10.0,Avera,1.0,No,Historical Site,1.0,1.0
103998,85.0,1.0,Mobile,454.0,9.0,Low,1.0,Yes,Hill Station,1.0,3.0
103999,5.0,0.0,Mobile,912.0,12.0,Avera,2.0,Yes,Historical Site,1.0,1.0
104000,57.0,1.0,Desktop,314.0,15.0,Low,2.0,Yes,Trekking,1.0,1.0
104001,96.0,1.0,Desktop,383.0,9.0,Avera,3.0,No,Hill Station,1.0,5.0
104002,63.0,1.0,Mobile,809.0,13.0,High,1.0,No,Big Cities,1.0,1.0
104003,91.0,1.0,Mobile,651.0,1.0,Avera,5.0,No,Big Cities,1.0,2.0
104004,5.0,1.0,Desktop,725.0,13.0,Avera,5.0,Yes,Historical Site,1.0,3.0
104005,82.0,0.0,Desktop,829.0,6.0,Low,5.0,Yes,Hill Station,1.0,2.0
104006,85.0,1.0,Mobile,249.0,5.0,High,4.0,Yes,Historical Site,0.0,1.0
104007,20.0,1.0,Desktop,954.0,6.0,High,5.0,No,Hill Station,1.0,5.0
104008,5.0,1.0,Mobile,115.0,14.0,Low,3.0,Yes,OTHER,1.0,3.0
104009,45.0,0.0,Mobile,646.0,13.0,Avera,3.0,No,OTHER,1.0,2.0
104010,73.0,0.0,Desktop,79.0,13.0,Avera,2.0,Yes,Historical Site,1.0,4.0
104011,68.0,0.0,Desktop,474.0,3.0,High,3.0,Yes,Hill Station,1.0,5.0
104012,96.0,0.0,Mobile,438.0,3.0,Avera,3.0,Yes,OTHER,1.0,5.0
104013,65.0,0.0,Mobile,291.0,6.0,Low,4.0,No,Islands,1.0,1.0
104014,5.0,0.0,Mobile,282.0,7.0,Avera,4.0,No,Beach,1.0,3.0
104015,90.0,1.0,Mobile,51.0,8.0,Avera,2.0,No,OTHER,1.0,1.0
104016,37.0,0.0,Desktop,415.0,14.0,High,2.0,No,OTHER,1.0,2.0
104017,41.0,0.0,Mobile,793.0,1.0,High,5.0,No,Hill Station,1.0,3.0
104018,96.0,1.0,Mobile,421.0,9.0,Low,1.0,Yes,OTHER,1.0,3.0
104019,95.0,0.0,Mobile,205.0,9.0,High,3.0,No,OTHER,1.0,1.0
104020,49.0,1.0,Mobile,937.0,7.0,Avera,1.0,Yes,Hill Station,1.0,5.0
104021,25.0,1.0,Mobile,111.0,8.0,Low,2.0,No,Historical Site,1.0,2.0
104022,71.0,1.0,Desktop,682.0,7.0,High,2.0,Yes,Tech Cities,1.0,1.0
104023,5.0,0.0,Mobile,829.0,4.0,Low,5.0,Yes,OTHER,1.0,1.0
104024,59.0,0.0,Mobile,780.0,15.0,Avera,5.0,Yes,OTHER,1.0,3.0
104025,49.0,0.0,Mobile,748.0,15.0,Low,1.0,Yes,OTHER,1.0,1.0
104026,96.0,1.0,Mobile,890.0,1.0,Low,3.0,Yes,OTHER,1.0,1.0
104027,20.0,1.0,Desktop,583.0,10.0,High,5.0,No,OTHER,1.0,3.0
104028,14.0,1.0,Desktop,489.0,8.0,Avera,2.0,Yes,Historical Site,1.0,2.0
104029,26.0,1.0,Mobile,238.0,15.0,High,1.0,No,Big Cities,1.0,5.0
104030,60.0,0.0,Mobile,820.0,6.0,High,5.0,Yes,Trekking,1.0,1.0
104031,55.0,0.0,Mobile,511.0,7.0,Avera,5.0,Yes,Big Cities,1.0,1.0
104032,15.0,1.0,Desktop,391.0,12.0,High,1.0,Yes,OTHER,1.0,3.0
104033,67.0,0.0,Desktop,191.0,4.0,Low,3.0,No,OTHER,1.0,4.0
104034,15.0,0.0,Mobile,725.0,12.0,High,1.0,No,Big Cities,1.0,1.0
104035,52.0,0.0,Mobile,500.0,2.0,Avera,2.0,Yes,OTHER,1.0,5.0
104036,85.0,1.0,Mobile,689.0,6.0,Low,1.0,No,Big Cities,1.0,1.0
104037,53.0,1.0,Mobile,549.0,11.0,High,5.0,Yes,OTHER,1.0,5.0
104038,5.0,1.0,Mobile,413.0,7.0,Low,1.0,Yes,Big Cities,1.0,2.0
104039,55.0,0.0,Desktop,346.0,5.0,High,1.0,No,Islands,1.0,5.0
104040,38.0,0.0,Desktop,496.0,7.0,Avera,5.0,No,OTHER,0.0,5.0
104041,96.0,1.0,Mobile,263.0,13.0,Avera,3.0,No,Hill Station,1.0,1.0
104042,21.0,1.0,Desktop,666.0,5.0,High,3.0,Yes,Islands,1.0,1.0
104043,13.0,0.0,Desktop,184.0,7.0,High,5.0,Yes,Hill Station,1.0,3.0
104044,59.0,0.0,Mobile,674.0,15.0,Low,4.0,No,Islands,1.0,4.0
104045,67.0,0.0,Mobile,371.0,9.0,High,2.0,Yes,OTHER,1.0,4.0
104046,55.0,0.0,Mobile,447.0,4.0,Avera,4.0,No,OTHER,1.0,3.0
104047,25.0,0.0,Desktop,785.0,6.0,Avera,3.0,No,Historical Site,1.0,3.0
104048,39.0,1.0,Mobile,49.0,12.0,Low,5.0,Yes,Historical Site,1.0,1.0
104049,96.0,1.0,Desktop,940.0,10.0,Avera,5.0,Yes,Trekking,1.0,2.0
104050,35.0,0.0,Desktop,852.0,10.0,Avera,5.0,Yes,Islands,0.0,5.0
104051,65.0,1.0,Mobile,258.0,15.0,High,4.0,Yes,OTHER,1.0,1.0
104052,41.0,1.0,Desktop,470.0,8.0,Avera,2.0,Yes,Hill Station,1.0,3.0
104053,33.0,0.0,Mobile,361.0,2.0,Avera,3.0,Yes,Big Cities,1.0,2.0
104054,27.0,1.0,Desktop,954.0,1.0,High,5.0,Yes,Historical Site,1.0,1.0
104055,36.0,1.0,Desktop,426.0,10.0,Avera,2.0,No,Islands,1.0,4.0
104056,59.0,0.0,Mobile,954.0,8.0,High,3.0,Yes,Trekking,1.0,5.0
104057,43.0,1.0,Desktop,954.0,6.0,Low,2.0,Yes,Big Cities,1.0,2.0
104058,90.0,0.0,Mobile,822.0,2.0,High,1.0,Yes,Hill Station,1.0,5.0
104059,62.0,1.0,Mobile,185.0,6.0,Low,2.0,No,OTHER,1.0,3.0
104060,53.0,0.0,Desktop,556.0,12.0,Avera,1.0,No,Historical Site,1.0,2.0
104061,33.0,1.0,Mobile,49.0,4.0,High,2.0,Yes,Trekking,1.0,3.0
104062,79.0,0.0,Desktop,466.0,5.0,Avera,2.0,Yes,OTHER,1.0,1.0
104063,57.0,1.0,Desktop,256.0,9.0,High,4.0,No,Trekking,1.0,4.0
104064,10.0,1.0,Mobile,746.0,9.0,High,1.0,No,OTHER,1.0,2.0
104065,55.0,1.0,Desktop,334.0,7.0,Avera,1.0,No,OTHER,1.0,5.0
104066,47.0,0.0,Desktop,947.0,5.0,Avera,3.0,No,OTHER,1.0,1.0
104067,86.0,1.0,Mobile,757.0,15.0,Avera,1.0,Yes,Trekking,1.0,1.0
104068,8.0,1.0,Desktop,331.0,7.0,Avera,3.0,Yes,OTHER,1.0,4.0
104069,31.0,1.0,Desktop,695.0,12.0,High,2.0,No,Trekking,1.0,1.0
104070,53.0,0.0,Mobile,172.0,10.0,Avera,4.0,No,OTHER,1.0,5.0
104071,16.0,1.0,Mobile,189.0,10.0,High,2.0,No,Big Cities,1.0,3.0
104072,22.0,0.0,Desktop,340.0,0.0,High,4.0,No,Trekking,1.0,3.0
104073,79.0,0.0,Mobile,317.0,14.0,Avera,3.0,Yes,Historical Site,1.0,1.0
104074,37.0,1.0,Desktop,596.0,8.0,Avera,2.0,Yes,Trekking,1.0,3.0
104075,46.0,0.0,Desktop,100.0,5.0,Low,4.0,Yes,OTHER,1.0,5.0
104076,48.0,1.0,Desktop,147.0,9.0,Avera,1.0,Yes,Big Cities,1.0,2.0
104077,59.0,0.0,Mobile,631.0,9.0,High,2.0,Yes,Islands,1.0,3.0
104078,42.0,0.0,Desktop,179.0,8.0,High,4.0,No,Big Cities,1.0,2.0
104079,26.0,0.0,Desktop,251.0,3.0,Avera,3.0,Yes,Big Cities,1.0,3.0
104080,90.0,0.0,Mobile,867.0,4.0,High,3.0,Yes,OTHER,1.0,5.0
104081,56.0,0.0,Mobile,477.0,8.0,Avera,3.0,No,OTHER,1.0,1.0
104082,93.0,1.0,Mobile,806.0,6.0,Avera,3.0,No,OTHER,1.0,2.0
104083,46.0,1.0,Desktop,304.0,14.0,High,2.0,No,Hill Station,1.0,1.0
104084,82.0,0.0,Desktop,252.0,9.0,Avera,1.0,No,Beach,1.0,4.0
104085,82.0,1.0,Desktop,436.0,10.0,High,4.0,Yes,Trekking,1.0,3.0
104086,5.0,0.0,Mobile,702.0,2.0,Avera,2.0,No,OTHER,1.0,2.0
104087,72.0,1.0,Desktop,707.0,2.0,High,5.0,No,Hill Station,1.0,5.0
104088,5.0,0.0,Desktop,613.0,7.0,Avera,1.0,Yes,OTHER,1.0,5.0
104089,85.0,1.0,Mobile,594.0,15.0,Low,4.0,Yes,Big Cities,1.0,1.0
104090,5.0,1.0,Mobile,255.0,14.0,Avera,2.0,No,OTHER,1.0,4.0
104091,87.0,0.0,Desktop,223.0,8.0,Avera,2.0,Yes,OTHER,1.0,3.0
104092,61.0,1.0,Desktop,351.0,5.0,High,1.0,Yes,OTHER,1.0,4.0
104093,51.0,1.0,Mobile,618.0,1.0,Low,4.0,No,Historical Site,1.0,2.0
104094,59.0,1.0,Mobile,49.0,1.0,Low,2.0,No,Historical Site,1.0,2.0
104095,96.0,1.0,Mobile,58.0,10.0,Avera,2.0,No,Historical Site,1.0,5.0
104096,96.0,1.0,Desktop,954.0,15.0,High,4.0,Yes,OTHER,1.0,3.0
104097,96.0,1.0,Desktop,392.0,12.0,Avera,5.0,No,Hill Station,1.0,2.0
104098,8.0,1.0,Mobile,943.0,1.0,Low,3.0,No,Beach,1.0,2.0
104099,74.0,1.0,Mobile,938.0,13.0,Avera,2.0,Yes,OTHER,1.0,2.0
104100,63.0,0.0,Mobile,429.0,10.0,High,5.0,No,Big Cities,1.0,3.0
104101,5.0,1.0,Mobile,717.0,12.0,High,1.0,Yes,OTHER,1.0,4.0
104102,70.0,1.0,Desktop,583.0,12.0,Low,5.0,No,OTHER,1.0,5.0
104103,79.0,1.0,Mobile,845.0,7.0,Avera,3.0,No,Islands,1.0,3.0
104104,62.0,0.0,Mobile,826.0,4.0,Low,3.0,Yes,Historical Site,1.0,4.0
104105,13.0,0.0,Mobile,767.0,6.0,Avera,3.0,Yes,OTHER,1.0,2.0
104106,34.0,1.0,Desktop,91.0,12.0,Avera,2.0,Yes,Big Cities,1.0,2.0
104107,5.0,1.0,Mobile,49.0,12.0,Low,1.0,Yes,Trekking,1.0,5.0
104108,7.0,1.0,Desktop,819.0,1.0,Avera,2.0,No,Historical Site,1.0,3.0
104109,78.0,0.0,Desktop,822.0,0.0,Avera,2.0,Yes,Big Cities,1.0,5.0
104110,20.0,0.0,Mobile,385.0,12.0,Avera,5.0,No,Big Cities,1.0,2.0
104111,43.0,0.0,Mobile,698.0,1.0,Avera,4.0,Yes,Trekking,1.0,3.0
104112,48.0,0.0,Mobile,605.0,12.0,Avera,1.0,Yes,OTHER,1.0,2.0
104113,83.0,0.0,Desktop,398.0,2.0,Avera,1.0,Yes,OTHER,1.0,1.0
104114,34.0,0.0,Desktop,954.0,15.0,Avera,5.0,Yes,Islands,1.0,2.0
104115,17.0,0.0,Desktop,70.0,5.0,Avera,1.0,No,OTHER,1.0,2.0
104116,6.0,1.0,Desktop,53.0,9.0,Avera,3.0,No,Historical Site,1.0,1.0
104117,20.0,1.0,Mobile,888.0,4.0,Avera,5.0,Yes,Hill Station,1.0,5.0
104118,62.0,0.0,Desktop,103.0,5.0,High,5.0,No,OTHER,0.0,5.0
104119,72.0,1.0,Desktop,151.0,15.0,Low,4.0,No,Hill Station,1.0,3.0
104120,5.0,1.0,Desktop,49.0,13.0,Avera,2.0,No,OTHER,1.0,4.0
104121,32.0,1.0,Mobile,930.0,0.0,Low,2.0,No,Beach,1.0,5.0
104122,48.0,1.0,Desktop,833.0,0.0,Avera,1.0,Yes,OTHER,1.0,1.0
104123,93.0,0.0,Mobile,744.0,10.0,High,3.0,Yes,Historical Site,1.0,4.0
104124,50.0,1.0,Desktop,153.0,3.0,High,5.0,Yes,OTHER,1.0,5.0
104125,8.0,1.0,Mobile,366.0,3.0,Low,1.0,No,Hill Station,1.0,4.0
104126,59.0,1.0,Desktop,692.0,1.0,Avera,2.0,Yes,Historical Site,1.0,3.0
104127,76.0,0.0,Mobile,678.0,0.0,High,2.0,Yes,OTHER,1.0,2.0
104128,35.0,1.0,Mobile,469.0,0.0,High,4.0,No,Big Cities,1.0,4.0
104129,60.0,1.0,Desktop,128.0,2.0,Low,3.0,Yes,OTHER,1.0,3.0
104130,16.0,0.0,Desktop,49.0,8.0,Low,4.0,No,Trekking,1.0,4.0
104131,77.0,1.0,Mobile,737.0,8.0,Avera,5.0,No,Big Cities,1.0,2.0
104132,45.0,0.0,Mobile,228.0,3.0,Avera,5.0,Yes,OTHER,1.0,2.0
104133,22.0,1.0,Desktop,544.0,13.0,Avera,1.0,Yes,Beach,1.0,3.0
104134,63.0,1.0,Desktop,299.0,10.0,High,1.0,Yes,OTHER,1.0,5.0
104135,30.0,0.0,Mobile,618.0,0.0,High,4.0,No,Trekking,1.0,5.0
104136,11.0,1.0,Mobile,604.0,14.0,High,4.0,Yes,OTHER,1.0,3.0
104137,5.0,0.0,Desktop,933.0,13.0,Avera,5.0,No,OTHER,1.0,5.0
104138,14.0,0.0,Desktop,929.0,2.0,Avera,4.0,Yes,Beach,1.0,1.0
104139,44.0,1.0,Desktop,515.0,10.0,High,3.0,No,Big Cities,1.0,3.0
104140,13.0,1.0,Desktop,508.0,2.0,Low,4.0,Yes,Trekking,1.0,1.0
104141,18.0,1.0,Desktop,680.0,10.0,Avera,1.0,Yes,Big Cities,1.0,5.0
104142,76.0,1.0,Mobile,358.0,1.0,High,5.0,Yes,Islands,1.0,4.0
104143,31.0,1.0,Mobile,562.0,9.0,High,1.0,Yes,Trekking,1.0,2.0
104144,8.0,0.0,Mobile,57.0,12.0,High,2.0,Yes,Big Cities,1.0,5.0
104145,61.0,0.0,Desktop,868.0,2.0,High,5.0,No,OTHER,0.0,1.0
104146,59.0,0.0,Mobile,280.0,4.0,High,3.0,Yes,OTHER,1.0,2.0
104147,51.0,1.0,Desktop,486.0,10.0,High,2.0,No,OTHER,1.0,2.0
104148,33.0,0.0,Desktop,79.0,4.0,Avera,1.0,No,OTHER,1.0,1.0
104149,93.0,0.0,Desktop,537.0,15.0,Avera,4.0,Yes,OTHER,1.0,1.0
104150,53.0,0.0,Mobile,521.0,2.0,Low,4.0,Yes,OTHER,1.0,2.0
104151,86.0,1.0,Mobile,248.0,15.0,Low,4.0,No,Hill Station,1.0,1.0
104152,11.0,0.0,Desktop,249.0,1.0,Avera,4.0,No,Historical Site,1.0,3.0
104153,72.0,0.0,Mobile,636.0,6.0,Avera,4.0,Yes,Tech Cities,1.0,3.0
104154,82.0,1.0,Desktop,122.0,13.0,Avera,4.0,No,Big Cities,1.0,5.0
104155,17.0,0.0,Mobile,316.0,4.0,Low,1.0,No,Islands,1.0,4.0
104156,85.0,0.0,Mobile,924.0,9.0,High,4.0,No,OTHER,1.0,2.0
104157,25.0,1.0,Mobile,217.0,9.0,Low,3.0,Yes,Historical Site,1.0,2.0
104158,51.0,1.0,Desktop,342.0,2.0,Avera,1.0,No,OTHER,1.0,5.0
104159,72.0,1.0,Mobile,581.0,12.0,Avera,1.0,Yes,OTHER,1.0,3.0
104160,56.0,0.0,Mobile,512.0,2.0,Low,4.0,Yes,OTHER,1.0,1.0
104161,80.0,1.0,Desktop,945.0,2.0,High,5.0,Yes,OTHER,1.0,5.0
104162,19.0,1.0,Mobile,565.0,5.0,Avera,2.0,Yes,OTHER,1.0,1.0
104163,22.0,1.0,Desktop,339.0,10.0,Avera,4.0,No,OTHER,1.0,3.0
104164,41.0,0.0,Desktop,722.0,8.0,Avera,2.0,No,Beach,1.0,3.0
104165,26.0,1.0,Desktop,520.0,8.0,High,2.0,No,Tech Cities,1.0,4.0
104166,26.0,0.0,Mobile,333.0,15.0,Avera,4.0,No,OTHER,1.0,5.0
104167,34.0,1.0,Desktop,241.0,12.0,Low,1.0,Yes,Trekking,1.0,4.0
104168,96.0,0.0,Desktop,231.0,14.0,High,1.0,Yes,Big Cities,1.0,3.0
104169,50.0,0.0,Desktop,934.0,4.0,High,4.0,No,Beach,1.0,5.0
104170,91.0,1.0,Desktop,941.0,12.0,High,2.0,No,OTHER,1.0,1.0
104171,5.0,1.0,Mobile,425.0,7.0,Avera,4.0,No,Beach,1.0,2.0
104172,91.0,0.0,Desktop,418.0,1.0,Avera,1.0,No,OTHER,0.0,4.0
104173,5.0,1.0,Desktop,403.0,8.0,Avera,1.0,Yes,Big Cities,1.0,5.0
104174,90.0,1.0,Mobile,629.0,15.0,Avera,3.0,No,Beach,1.0,5.0
104175,33.0,1.0,Mobile,273.0,2.0,High,5.0,Yes,Historical Site,1.0,5.0
104176,28.0,1.0,Desktop,278.0,12.0,Low,5.0,No,OTHER,1.0,3.0
104177,65.0,1.0,Desktop,694.0,10.0,Avera,5.0,Yes,Historical Site,1.0,3.0
104178,15.0,1.0,Mobile,821.0,8.0,Avera,2.0,Yes,OTHER,1.0,4.0
104179,48.0,0.0,Desktop,687.0,6.0,Avera,3.0,Yes,Historical Site,1.0,3.0
104180,95.0,1.0,Mobile,929.0,7.0,Low,3.0,No,Trekking,1.0,5.0
104181,90.0,0.0,Desktop,542.0,1.0,High,1.0,Yes,Beach,1.0,3.0
104182,11.0,1.0,Desktop,606.0,10.0,Low,5.0,No,OTHER,1.0,3.0
104183,63.0,1.0,Desktop,876.0,1.0,High,4.0,No,Hill Station,1.0,2.0
104184,53.0,0.0,Mobile,903.0,2.0,Avera,3.0,Yes,OTHER,1.0,4.0
104185,85.0,0.0,Mobile,805.0,10.0,High,1.0,No,Hill Station,1.0,2.0
104186,84.0,0.0,Desktop,329.0,3.0,Avera,3.0,No,Tech Cities,1.0,1.0
104187,26.0,1.0,Desktop,954.0,6.0,Avera,1.0,No,Tech Cities,1.0,5.0
104188,27.0,1.0,Desktop,798.0,10.0,Avera,2.0,No,OTHER,1.0,4.0
104189,5.0,1.0,Mobile,308.0,0.0,Avera,5.0,Yes,OTHER,1.0,4.0
104190,84.0,1.0,Mobile,934.0,5.0,Avera,3.0,No,Historical Site,1.0,4.0
104191,40.0,1.0,Desktop,905.0,13.0,Low,2.0,No,OTHER,1.0,5.0
104192,61.0,0.0,Desktop,183.0,0.0,High,4.0,Yes,OTHER,1.0,2.0
104193,58.0,0.0,Mobile,808.0,13.0,Avera,1.0,Yes,OTHER,1.0,2.0
104194,12.0,1.0,Mobile,230.0,8.0,Avera,4.0,Yes,Historical Site,1.0,1.0
104195,55.0,0.0,Mobile,287.0,0.0,High,2.0,No,Tech Cities,1.0,2.0
104196,46.0,1.0,Mobile,401.0,9.0,Avera,1.0,Yes,OTHER,1.0,2.0
104197,37.0,1.0,Mobile,649.0,3.0,High,4.0,No,OTHER,1.0,4.0
104198,5.0,0.0,Mobile,780.0,3.0,Avera,3.0,No,Big Cities,1.0,2.0
104199,25.0,1.0,Desktop,137.0,3.0,Low,3.0,Yes,Big Cities,1.0,4.0
104200,54.0,0.0,Desktop,473.0,8.0,High,3.0,Yes,OTHER,1.0,4.0
104201,20.0,1.0,Mobile,642.0,8.0,High,4.0,No,OTHER,1.0,1.0
104202,27.0,0.0,Mobile,307.0,6.0,Avera,1.0,Yes,Historical Site,1.0,2.0
104203,91.0,0.0,Mobile,951.0,12.0,High,5.0,No,OTHER,1.0,1.0
104204,59.0,1.0,Mobile,840.0,0.0,Avera,4.0,Yes,Big Cities,1.0,1.0
104205,90.0,1.0,Desktop,662.0,4.0,Avera,3.0,Yes,Trekking,1.0,1.0
104206,85.0,1.0,Desktop,140.0,14.0,Low,1.0,Yes,OTHER,1.0,4.0
104207,72.0,0.0,Mobile,259.0,14.0,Avera,4.0,Yes,Big Cities,1.0,3.0
104208,50.0,1.0,Desktop,614.0,11.0,High,4.0,Yes,OTHER,1.0,3.0
104209,27.0,0.0,Mobile,670.0,5.0,Avera,3.0,No,Islands,1.0,4.0
104210,21.0,1.0,Mobile,180.0,11.0,Avera,1.0,No,Hill Station,1.0,3.0
104211,66.0,1.0,Mobile,843.0,0.0,Low,2.0,No,Beach,1.0,2.0
104212,38.0,1.0,Desktop,579.0,10.0,Avera,1.0,No,Tech Cities,1.0,4.0
104213,9.0,0.0,Desktop,211.0,10.0,Avera,5.0,No,Big Cities,1.0,2.0
104214,80.0,0.0,Desktop,536.0,1.0,Avera,3.0,No,OTHER,1.0,4.0
104215,53.0,0.0,Desktop,588.0,1.0,Low,4.0,Yes,Islands,1.0,5.0
104216,38.0,0.0,Mobile,691.0,9.0,Low,1.0,Yes,Trekking,1.0,3.0
104217,5.0,1.0,Mobile,112.0,1.0,High,4.0,No,Islands,1.0,4.0
104218,58.0,1.0,Mobile,69.0,8.0,High,2.0,Yes,OTHER,1.0,5.0
104219,70.0,1.0,Desktop,954.0,11.0,Avera,4.0,Yes,Big Cities,1.0,4.0
104220,16.0,0.0,Desktop,226.0,14.0,Avera,3.0,Yes,Islands,1.0,4.0
104221,47.0,0.0,Desktop,720.0,4.0,Avera,1.0,Yes,Big Cities,1.0,2.0
104222,29.0,1.0,Desktop,693.0,7.0,High,1.0,Yes,Islands,1.0,4.0
104223,73.0,1.0,Mobile,762.0,1.0,Avera,2.0,No,OTHER,1.0,3.0
104224,9.0,0.0,Desktop,180.0,13.0,Avera,1.0,Yes,Islands,1.0,3.0
104225,5.0,1.0,Desktop,299.0,6.0,High,2.0,Yes,Tech Cities,1.0,5.0
104226,5.0,1.0,Mobile,337.0,7.0,High,4.0,Yes,OTHER,1.0,1.0
104227,43.0,0.0,Desktop,768.0,2.0,Avera,1.0,No,Big Cities,1.0,1.0
104228,22.0,1.0,Desktop,895.0,1.0,Low,3.0,No,Historical Site,0.0,4.0
104229,13.0,0.0,Mobile,87.0,14.0,Low,2.0,No,OTHER,1.0,5.0
104230,13.0,1.0,Desktop,49.0,4.0,Avera,4.0,No,Big Cities,1.0,4.0
104231,38.0,0.0,Mobile,621.0,4.0,High,2.0,Yes,Trekking,1.0,2.0
104232,35.0,1.0,Desktop,858.0,7.0,Avera,2.0,No,Beach,1.0,2.0
104233,39.0,0.0,Desktop,227.0,8.0,High,5.0,No,Hill Station,1.0,3.0
104234,25.0,0.0,Desktop,383.0,8.0,Low,4.0,No,Trekking,1.0,5.0
104235,14.0,0.0,Desktop,908.0,9.0,Low,5.0,Yes,Trekking,1.0,5.0
104236,32.0,0.0,Desktop,736.0,12.0,High,1.0,No,Beach,1.0,4.0
104237,54.0,1.0,Mobile,244.0,4.0,High,1.0,No,OTHER,1.0,5.0
104238,83.0,0.0,Desktop,418.0,12.0,Avera,1.0,Yes,Tech Cities,1.0,4.0
104239,79.0,1.0,Mobile,294.0,1.0,Low,3.0,No,OTHER,1.0,3.0
104240,89.0,1.0,Desktop,685.0,2.0,High,4.0,Yes,Historical Site,1.0,2.0
104241,25.0,0.0,Mobile,516.0,15.0,Avera,3.0,Yes,Tech Cities,1.0,1.0
104242,44.0,1.0,Desktop,307.0,5.0,Avera,1.0,Yes,Trekking,1.0,3.0
