user_id,Yearly_avg_view_on_travel_page,frequentflyer,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,annual_incom_class,member_in_family,booking_hotal,preferred_location_type,working_flag,travelling_rating
104294,59,0,Mobile,958,1,Avera,4,No,Big Cities,0,4
104295,1,1,Mobile,369,10,High,4,Yes,Big Cities,0,1
104296,47,1,Mobile,427,0,Low,1,Yes,Hill Station,1,2
104297,72,0,Desktop,194,10,Low,2,Yes,OTHER,1,2
104298,78,0,Mobile,697,7,High,3,Yes,OTHER,1,1
104299,61,0,Mobile,329,6,Low,3,No,Hill Station,1,4
104300,88,1,Mobile,547,12,Avera,1,No,Islands,0,1
104301,81,1,Desktop,384,1,Avera,1,No,OTHER,1,5
104302,94,1,Desktop,113,3,Avera,1,Yes,OTHER,1,2
104303,22,0,Mobile,136,7,High,2,No,Beach,1,3
104304,56,0,Desktop,162,7,Avera,2,Yes,OTHER,1,5
104305,42,1,Mobile,427,4,High,5,Yes,Big Cities,1,5
104306,63,1,Mobile,873,4,High,4,Yes,Big Cities,1,3
104307,10,1,Mobile,219,14,Avera,4,No,Hill Station,1,1
104308,34,1,Mobile,488,5,High,5,No,OTHER,1,2
104309,87,0,Desktop,184,9,High,4,Yes,OTHER,1,3
104310,47,1,Desktop,835,6,Avera,5,No,Hill Station,1,1
104311,59,1,Mobile,749,5,Avera,3,Yes,Historical Site,1,5
104312,43,0,Mobile,446,8,High,5,No,Historical Site,1,4
104313,66,0,Desktop,711,15,High,5,Yes,OTHER,1,1
104314,38,1,Mobile,274,15,Avera,5,No,Hill Station,1,1
104315,59,0,Desktop,220,2,High,4,Yes,Big Cities,0,2
104316,66,0,Mobile,951,9,Low,5,No,Trekking,1,4
104317,7,1,Desktop,728,1,Low,3,No,Hill Station,1,3
104318,83,0,Mobile,513,4,High,3,Yes,OTHER,1,4
104319,64,0,Mobile,986,10,Low,1,No,Historical Site,1,2
104320,54,0,Mobile,656,15,Avera,4,No,Hill Station,1,2
104321,4,1,Mobile,875,3,Avera,5,No,Beach,1,2
104322,67,1,Desktop,108,0,High,2,Yes,Tech Cities,1,2
104323,34,0,Desktop,111,0,High,1,Yes,OTHER,1,4
104324,77,1,Mobile,670,9,Low,4,No,Big Cities,1,1
104325,58,1,Mobile,469,11,Low,3,Yes,Big Cities,1,2
104326,17,0,Desktop,730,9,High,2,Yes,OTHER,0,2
104327,29,0,Mobile,464,0,Avera,5,No,Hill Station,0,3
104328,68,1,Desktop,246,7,High,2,No,OTHER,1,3
104329,8,0,Mobile,999,14,Avera,4,Yes,OTHER,1,1
104330,60,0,Desktop,584,15,Avera,4,No,Trekking,1,1
104331,20,0,Mobile,915,1,Avera,2,Yes,Tech Cities,1,1
104332,17,0,Desktop,538,14,High,1,Yes,OTHER,1,1
104333,89,1,Desktop,377,11,Avera,4,No,Trekking,1,1
104334,99,0,Desktop,809,6,High,1,No,Big Cities,1,3
104335,81,1,Desktop,164,10,Avera,5,No,OTHER,1,4
104336,37,0,Desktop,98,2,Avera,5,Yes,Big Cities,1,3
104337,18,0,Mobile,502,13,Avera,1,Yes,Tech Cities,1,2
104338,69,1,Mobile,304,8,Low,3,Yes,OTHER,1,4
104339,46,1,Desktop,209,15,High,3,No,Islands,1,2
104340,44,1,Mobile,194,11,High,5,Yes,Hill Station,1,3
104341,88,1,Desktop,63,11,Low,1,No,Tech Cities,1,3
104342,9,1,Mobile,58,11,Low,5,Yes,Historical Site,1,3
104343,10,1,Desktop,186,1,Avera,5,Yes,Tech Cities,1,4
104344,40,1,Desktop,131,0,Avera,4,Yes,Trekking,1,3
104345,36,0,Desktop,193,7,Avera,2,Yes,Beach,1,3
104346,59,0,Mobile,724,2,High,2,No,Tech Cities,1,3
104347,20,0,Desktop,815,9,Avera,5,No,Hill Station,1,1
104348,32,0,Mobile,66,8,High,4,Yes,OTHER,0,2
104349,10,0,Mobile,419,11,Avera,3,No,Historical Site,1,3
104350,30,0,Desktop,597,6,Avera,5,Yes,Hill Station,1,2
104351,21,0,Mobile,46,3,Avera,1,No,Islands,1,5
104352,40,1,Desktop,91,9,Avera,2,No,OTHER,1,2
104353,70,0,Desktop,81,12,Avera,3,Yes,Tech Cities,1,1
104354,8,1,Desktop,389,5,Avera,5,No,OTHER,1,4
104355,11,1,Mobile,415,7,Low,2,No,Beach,1,2
104356,69,0,Mobile,970,15,High,2,Yes,OTHER,1,2
104357,16,1,Mobile,84,8,Low,1,No,Big Cities,1,4
104358,69,1,Mobile,71,4,High,2,Yes,Big Cities,1,4
104359,74,0,Mobile,787,12,Avera,5,Yes,OTHER,1,3
104360,13,0,Desktop,587,12,Low,1,No,Trekking,1,5
104361,20,0,Desktop,356,13,High,5,Yes,OTHER,1,2
104362,86,1,Desktop,498,5,High,4,No,Big Cities,1,2
104363,3,1,Desktop,293,8,High,4,Yes,Islands,1,1
104364,2,1,Mobile,429,12,Low,5,No,Big Cities,1,2
104365,75,0,Desktop,423,6,Avera,1,No,Beach,1,3
104366,44,0,Mobile,288,2,Low,5,Yes,OTHER,1,2
104367,89,1,Desktop,520,13,High,4,No,Historical Site,1,4
104368,38,0,Desktop,636,5,High,2,Yes,Hill Station,1,3
104369,92,0,Desktop,896,0,High,3,No,Big Cities,1,5
104370,68,1,Mobile,687,5,High,5,No,OTHER,1,5
104371,17,0,Mobile,735,0,Avera,4,No,Tech Cities,1,4
104372,77,0,Desktop,778,7,Low,4,Yes,OTHER,1,1
104373,24,1,Desktop,571,14,Avera,5,Yes,Hill Station,1,4
104374,98,0,Mobile,313,4,High,5,Yes,Historical Site,1,1
104375,76,1,Desktop,841,8,Avera,4,No,Big Cities,1,3
104376,6,1,Desktop,35,14,High,5,Yes,Islands,1,3
104377,43,0,Desktop,792,1,High,2,Yes,Islands,1,4
104378,81,1,Mobile,980,1,Avera,4,Yes,Historical Site,1,2
104379,82,0,Desktop,205,12,Avera,4,Yes,OTHER,1,1
104380,53,1,Desktop,929,8,Low,4,No,Historical Site,1,1
104381,52,1,Mobile,849,13,High,2,No,OTHER,1,4
104382,51,0,Desktop,905,13,High,1,No,OTHER,1,1
104383,83,0,Mobile,577,5,High,1,Yes,OTHER,1,2
104384,5,0,Desktop,707,2,Avera,1,No,Trekking,1,1
104385,72,0,Mobile,637,8,Avera,4,Yes,OTHER,1,3
104386,33,1,Mobile,540,3,Avera,4,No,Islands,1,5
104387,93,1,Desktop,22,11,Avera,5,No,Big Cities,1,5
104388,62,1,Desktop,690,2,High,2,No,OTHER,1,5
104389,76,1,Desktop,595,9,High,2,Yes,OTHER,1,5
104390,5,0,Mobile,789,5,Avera,1,Yes,Big Cities,1,1
104391,18,0,Desktop,992,15,Avera,1,No,Islands,1,1
104392,90,0,Desktop,820,5,High,2,No,OTHER,1,5
104393,96,0,Mobile,321,1,Low,5,Yes,Historical Site,1,1
104394,68,1,Mobile,898,5,Avera,5,No,Beach,1,2
104395,30,1,Desktop,5,14,High,1,Yes,Trekking,0,4
104396,3,1,Desktop,157,1,High,4,Yes,OTHER,1,3
104397,74,0,Mobile,69,11,Avera,3,Yes,Big Cities,1,4
104398,68,0,Mobile,655,6,High,5,No,OTHER,1,2
104399,7,0,Mobile,356,4,Avera,3,No,Historical Site,1,5
104400,52,0,Desktop,14,3,High,2,Yes,OTHER,1,1
104401,43,0,Desktop,925,12,Avera,3,Yes,Islands,1,4
104402,58,1,Desktop,598,5,High,3,No,Tech Cities,1,3
104403,45,1,Desktop,466,9,Low,5,Yes,Tech Cities,1,2
104404,61,1,Mobile,370,11,Avera,1,Yes,Trekking,1,3
104405,51,1,Mobile,822,10,Avera,5,Yes,Historical Site,1,5
104406,90,1,Mobile,987,6,Avera,1,Yes,OTHER,1,3
104407,66,1,Mobile,961,1,High,4,No,OTHER,1,1
104408,37,1,Desktop,814,1,High,4,Yes,Hill Station,1,4
104409,23,1,Mobile,368,4,Avera,1,No,OTHER,1,4
104410,51,0,Desktop,855,0,High,5,No,OTHER,1,2
104411,5,0,Desktop,8,5,High,3,No,OTHER,1,2
104412,68,1,Mobile,458,8,Avera,2,No,OTHER,1,2
104413,42,0,Desktop,431,10,Avera,2,Yes,Islands,1,5
104414,18,1,Mobile,164,6,Low,4,No,OTHER,1,4
104415,94,0,Mobile,319,5,Low,1,Yes,Hill Station,1,1
104416,84,0,Mobile,995,2,Low,1,Yes,OTHER,1,3
104417,71,1,Desktop,829,7,High,5,Yes,OTHER,1,2
104418,96,0,Desktop,677,7,Avera,2,Yes,OTHER,1,2
104419,22,1,Desktop,411,15,Avera,2,No,Historical Site,1,2
104420,74,1,Desktop,471,11,Avera,2,Yes,OTHER,1,2
104421,98,0,Desktop,208,11,High,2,No,OTHER,1,2
104422,56,0,Desktop,828,14,Avera,2,Yes,OTHER,1,2
104423,53,1,Mobile,741,1,Low,3,No,OTHER,1,5
104424,29,0,Mobile,883,4,High,2,Yes,Islands,1,2
104425,95,0,Mobile,198,3,Avera,1,No,OTHER,1,5
104426,78,0,Mobile,94,12,Avera,1,Yes,Trekking,1,4
104427,89,1,Desktop,883,7,High,3,No,Tech Cities,1,1
104428,81,1,Mobile,256,14,High,5,No,Tech Cities,1,4
104429,3,0,Desktop,824,15,Low,2,No,OTHER,1,4
104430,49,0,Mobile,147,10,High,5,No,Hill Station,1,2
104431,36,1,Mobile,735,12,High,3,No,Big Cities,1,3
104432,26,0,Mobile,751,7,High,4,No,Trekking,1,3
104433,86,0,Desktop,199,2,High,3,Yes,Islands,1,1
104434,13,0,Desktop,216,5,Avera,2,Yes,Big Cities,1,5
104435,72,0,Mobile,46,2,Avera,1,No,Big Cities,1,5
104436,19,1,Mobile,353,10,Avera,1,No,Tech Cities,1,5
104437,50,1,Mobile,477,10,Avera,1,No,OTHER,1,1
104438,69,1,Mobile,318,1,Low,3,No,Hill Station,1,3
104439,76,1,Desktop,280,13,High,4,No,Hill Station,1,5
104440,84,1,Desktop,248,15,Low,2,No,Big Cities,1,5
104441,61,0,Desktop,129,2,High,3,Yes,Trekking,1,1
104442,49,0,Mobile,714,12,High,3,Yes,Hill Station,1,1
104443,15,0,Mobile,460,4,Avera,2,Yes,Historical Site,1,2
104444,42,1,Desktop,712,10,Avera,5,No,Islands,1,4
104445,74,0,Mobile,99,6,High,4,No,OTHER,1,2
104446,10,0,Mobile,69,2,Low,3,No,OTHER,1,4
104447,25,1,Desktop,270,8,Avera,2,No,Beach,1,4
104448,87,0,Mobile,371,13,Avera,3,Yes,Beach,1,4
104449,51,0,Desktop,926,0,Avera,3,No,OTHER,1,2
104450,16,0,Desktop,998,8,Avera,3,Yes,Big Cities,1,1
104451,41,0,Mobile,372,4,Avera,1,Yes,OTHER,1,1
104452,65,0,Mobile,60,5,Avera,2,No,OTHER,1,2
104453,82,1,Desktop,11,1,Avera,5,Yes,Historical Site,1,5
104454,4,0,Mobile,31,8,Low,5,Yes,OTHER,1,3
104455,31,1,Mobile,678,12,Avera,4,Yes,Tech Cities,1,2
104456,12,0,Mobile,979,12,Avera,4,No,Historical Site,1,3
104457,72,1,Desktop,158,7,High,4,Yes,OTHER,1,4
104458,11,0,Mobile,732,2,Low,5,No,OTHER,1,5
104459,21,1,Desktop,333,11,Avera,1,Yes,OTHER,1,5
104460,82,1,Mobile,492,5,High,5,Yes,OTHER,1,1
104461,88,1,Mobile,440,3,Low,5,Yes,OTHER,1,1
104462,50,1,Desktop,884,11,Avera,2,Yes,Beach,1,3
104463,91,0,Mobile,382,8,Avera,3,No,OTHER,1,5
104464,18,0,Mobile,700,2,High,5,No,Big Cities,1,4
104465,88,0,Mobile,80,13,High,1,Yes,OTHER,1,1
104466,42,1,Mobile,17,5,High,2,Yes,Islands,1,3
104467,4,0,Mobile,827,11,High,4,Yes,OTHER,1,2
104468,39,1,Desktop,667,9,Avera,5,No,Big Cities,1,2
104469,31,1,Desktop,692,7,Avera,4,No,Big Cities,0,5
104470,49,0,Desktop,576,5,Avera,2,No,Big Cities,1,3
104471,56,1,Desktop,460,9,Avera,3,Yes,OTHER,1,1
104472,92,1,Desktop,247,7,High,1,Yes,Big Cities,1,2
104473,33,1,Mobile,745,10,Low,1,Yes,Hill Station,1,5
104474,36,1,Mobile,820,11,High,5,No,Beach,1,1
104475,28,1,Desktop,769,0,Avera,3,No,OTHER,1,5
104476,37,0,Mobile,427,11,Avera,4,Yes,OTHER,1,4
104477,13,0,Mobile,62,5,Low,3,No,Beach,1,5
104478,46,0,Mobile,36,4,Avera,3,Yes,OTHER,1,5
104479,95,1,Mobile,431,6,Avera,5,No,Beach,1,5
104480,30,1,Desktop,411,7,Avera,1,No,OTHER,1,4
104481,79,1,Desktop,750,6,Low,1,No,Historical Site,1,3
104482,70,0,Mobile,125,10,Avera,4,Yes,Tech Cities,1,2
104483,1,0,Desktop,275,14,High,1,No,Big Cities,0,5
104484,34,0,Mobile,477,13,High,4,Yes,Hill Station,1,3
104485,43,0,Desktop,859,9,High,4,Yes,Islands,1,3
104486,43,0,Mobile,96,11,Low,5,No,Islands,1,2
104487,80,1,Mobile,19,6,High,2,No,Islands,1,5
104488,97,0,Desktop,916,3,High,5,No,Hill Station,1,1
104489,7,0,Desktop,437,9,High,5,Yes,Historical Site,1,1
104490,16,1,Mobile,998,11,Avera,5,Yes,OTHER,1,4
104491,72,0,Desktop,492,10,High,2,No,Historical Site,1,3
104492,47,1,Desktop,80,11,High,4,Yes,OTHER,1,3
104493,97,0,Mobile,842,1,Low,4,No,Tech Cities,1,3
104494,9,1,Mobile,663,3,High,1,Yes,Tech Cities,1,4
104495,64,1,Mobile,225,2,Avera,5,Yes,Tech Cities,1,4
104496,53,1,Mobile,137,12,Avera,5,No,OTHER,0,4
104497,9,0,Desktop,984,12,Avera,2,No,Tech Cities,1,2
104498,90,0,Desktop,622,2,Avera,2,Yes,Islands,1,2
104499,46,0,Mobile,859,10,Avera,1,No,OTHER,1,2
104500,70,0,Desktop,92,10,Low,4,Yes,OTHER,1,5
104501,70,0,Mobile,510,14,Low,3,No,Islands,1,1
104502,62,0,Desktop,123,13,Avera,2,Yes,OTHER,1,1
104503,9,0,Mobile,595,4,Avera,1,Yes,Beach,1,3
104504,29,0,Mobile,835,1,High,1,Yes,Historical Site,1,1
104505,2,1,Desktop,274,9,High,5,Yes,OTHER,1,4
104506,66,1,Desktop,143,10,Avera,1,Yes,OTHER,1,2
104507,96,0,Desktop,48,8,Low,2,No,Hill Station,1,1
104508,74,1,Mobile,460,13,High,5,Yes,Hill Station,1,2
104509,30,1,Mobile,103,5,Avera,3,No,OTHER,1,5
104510,22,0,Desktop,301,10,Low,2,No,OTHER,1,3
104511,37,0,Desktop,338,11,Low,2,No,Big Cities,1,5
104512,33,1,Desktop,582,0,Low,3,No,OTHER,0,3
104513,47,1,Desktop,879,13,Avera,4,Yes,Beach,1,4
104514,90,1,Desktop,948,8,Avera,5,No,OTHER,1,1
104515,67,0,Desktop,568,5,Avera,3,Yes,Hill Station,1,2
104516,21,0,Mobile,371,2,Avera,2,No,OTHER,1,2
104517,17,0,Desktop,280,7,High,5,Yes,OTHER,0,4
104518,41,1,Desktop,653,3,Avera,1,Yes,Big Cities,1,2
104519,29,0,Mobile,905,11,Low,1,No,Trekking,1,2
104520,97,0,Desktop,80,7,Avera,2,Yes,Trekking,1,3
104521,13,1,Mobile,55,3,Low,3,Yes,Historical Site,1,5
104522,61,0,Mobile,219,14,Low,2,No,OTHER,1,2
104523,80,0,Desktop,194,8,Avera,5,No,OTHER,1,3
104524,72,1,Desktop,237,9,High,4,Yes,OTHER,1,4
104525,7,1,Mobile,844,7,Avera,4,No,Beach,1,1
104526,4,0,Mobile,69,15,High,2,Yes,OTHER,1,3
104527,88,1,Mobile,904,14,Avera,3,No,OTHER,1,1
104528,27,0,Desktop,53,11,High,5,Yes,Big Cities,0,3
104529,90,0,Desktop,989,2,Avera,2,No,OTHER,1,5
104530,34,0,Mobile,194,10,Avera,5,Yes,OTHER,1,2
104531,43,0,Mobile,938,7,Avera,3,Yes,Trekking,1,4
104532,36,0,Mobile,902,7,Low,1,No,Trekking,1,2
104533,43,0,Mobile,440,13,Low,3,No,Tech Cities,1,5
104534,62,0,Mobile,401,4,High,2,Yes,Historical Site,1,5
104535,100,0,Mobile,722,8,High,2,Yes,OTHER,1,4
104536,71,0,Mobile,421,7,High,4,No,Trekking,1,3
104537,1,0,Desktop,583,5,Low,5,No,Islands,1,3
104538,43,0,Mobile,959,1,Low,2,Yes,Tech Cities,1,2
104539,11,0,Mobile,409,13,Avera,5,No,Islands,1,4
104540,90,1,Desktop,997,13,Avera,5,Yes,Big Cities,1,5
104541,40,1,Desktop,342,5,Low,2,No,Beach,1,4
104542,37,1,Mobile,473,6,High,5,No,Islands,1,5
104543,1,0,Desktop,677,1,Low,4,Yes,OTHER,1,3
104544,74,0,Mobile,166,10,Avera,3,No,OTHER,1,2
104545,73,0,Mobile,229,7,Avera,5,Yes,OTHER,1,3
104546,5,1,Desktop,55,4,High,3,No,OTHER,1,5
104547,5,1,Desktop,218,10,Avera,5,Yes,Hill Station,1,3
104548,56,1,Mobile,362,11,Avera,5,No,OTHER,1,3
104549,84,1,Mobile,709,0,High,5,No,Hill Station,1,5
104550,61,1,Mobile,937,13,Avera,2,No,Hill Station,1,4
104551,88,1,Mobile,918,7,Avera,1,Yes,OTHER,1,2
104552,55,1,Mobile,767,1,Avera,1,No,OTHER,1,4
104553,33,0,Mobile,432,15,Low,3,Yes,OTHER,1,1
104554,36,1,Desktop,724,9,Avera,5,Yes,Big Cities,1,2
104555,100,0,Desktop,867,3,Avera,4,No,OTHER,1,2
104556,88,0,Mobile,770,13,Avera,3,No,OTHER,1,2
104557,62,0,Mobile,725,7,Low,1,Yes,Trekking,0,2
104558,13,1,Desktop,173,6,High,5,Yes,OTHER,1,3
104559,95,0,Desktop,511,1,Avera,2,No,Islands,1,1
104560,33,0,Mobile,522,12,High,1,No,Tech Cities,1,1
104561,78,0,Desktop,410,10,Avera,1,No,Big Cities,1,3
104562,31,1,Desktop,349,6,High,1,Yes,Beach,1,5
104563,53,1,Mobile,712,0,Low,5,No,OTHER,0,5
104564,53,0,Mobile,60,0,Avera,5,Yes,Historical Site,1,3
104565,13,0,Desktop,463,7,Avera,5,No,OTHER,1,5
104566,47,1,Desktop,960,9,Avera,5,No,Trekking,1,2
104567,4,1,Mobile,281,4,Avera,5,Yes,OTHER,1,1
104568,81,0,Mobile,188,10,Low,1,Yes,OTHER,1,4
104569,35,0,Mobile,572,2,Avera,3,No,Tech Cities,1,3
104570,11,1,Mobile,423,2,High,2,No,Historical Site,1,5
104571,14,1,Desktop,808,13,Avera,4,Yes,Beach,1,4
104572,82,0,Mobile,751,12,Avera,2,Yes,Beach,1,5
104573,94,1,Mobile,211,2,High,5,Yes,Historical Site,1,1
104574,28,0,Mobile,653,6,Avera,4,No,OTHER,1,2
104575,26,0,Mobile,104,11,Low,2,Yes,Trekking,1,2
104576,52,1,Desktop,152,14,High,3,Yes,OTHER,1,5
104577,54,0,Mobile,597,15,Low,4,No,OTHER,1,2
104578,58,1,Mobile,113,10,High,2,No,OTHER,1,4
104579,90,1,Mobile,309,13,Avera,2,No,OTHER,1,5
104580,53,1,Mobile,317,5,High,1,No,OTHER,1,4
104581,90,0,Desktop,889,14,Avera,1,Yes,Big Cities,1,4
104582,20,1,Mobile,962,3,Avera,3,Yes,Beach,1,4
104583,97,1,Desktop,806,4,High,2,No,Big Cities,1,3
104584,98,1,Mobile,662,0,High,3,Yes,Beach,1,3
104585,64,1,Mobile,106,10,High,2,Yes,Big Cities,1,4
104586,50,0,Mobile,614,7,High,1,Yes,OTHER,1,5
104587,91,0,Mobile,65,12,Avera,1,Yes,Trekking,1,5
104588,1,1,Desktop,486,6,Avera,3,No,Big Cities,1,3
104589,40,1,Mobile,330,14,Avera,3,Yes,OTHER,1,3
104590,73,0,Desktop,326,6,Low,4,No,OTHER,1,5
104591,24,0,Desktop,664,2,High,3,Yes,OTHER,1,4
104592,22,0,Mobile,138,5,Low,5,Yes,Trekking,1,3
104593,14,0,Mobile,908,8,Avera,5,No,Historical Site,1,5
104594,99,0,Desktop,272,3,High,2,Yes,OTHER,1,4
104595,47,0,Mobile,191,6,Low,4,No,Big Cities,1,4
104596,42,0,Mobile,385,3,High,1,No,Hill Station,1,2
104597,37,0,Mobile,146,0,Avera,2,Yes,Big Cities,1,4
104598,33,0,Desktop,591,6,High,4,Yes,OTHER,1,4
104599,26,1,Desktop,251,11,Avera,5,No,Tech Cities,1,5
104600,60,1,Mobile,730,1,Avera,1,No,OTHER,1,5
104601,5,1,Desktop,85,10,High,4,Yes,Big Cities,1,5
104602,85,1,Mobile,262,0,Low,1,Yes,OTHER,1,2
104603,90,0,Desktop,344,13,Avera,3,No,OTHER,1,4
104604,72,1,Mobile,715,3,Avera,5,Yes,Big Cities,0,5
104605,48,1,Mobile,903,14,Avera,3,Yes,OTHER,1,5
104606,15,0,Mobile,943,4,Low,4,No,Trekking,1,3
104607,66,0,Desktop,363,10,High,5,Yes,Trekking,1,2
104608,34,1,Desktop,486,9,Low,3,No,OTHER,1,2
104609,77,1,Desktop,677,13,Low,2,Yes,Trekking,1,4
104610,69,1,Desktop,637,13,Avera,5,No,Hill Station,1,1
104611,70,0,Mobile,816,3,Avera,1,No,OTHER,1,5
104612,11,0,Mobile,266,5,Avera,4,Yes,Islands,1,2
104613,25,1,Mobile,49,11,Avera,3,Yes,OTHER,1,3
104614,85,1,Mobile,679,13,Avera,5,Yes,OTHER,1,4
104615,50,0,Desktop,703,1,Avera,2,No,OTHER,1,4
104616,25,0,Mobile,450,1,High,2,No,Beach,1,5
104617,67,1,Mobile,538,9,Low,2,No,OTHER,1,2
104618,95,0,Desktop,522,10,Low,2,Yes,Hill Station,1,5
104619,37,1,Desktop,520,15,High,2,Yes,OTHER,1,2
104620,15,1,Desktop,275,14,High,2,No,OTHER,1,1
104621,22,1,Desktop,140,7,Avera,2,Yes,Historical Site,1,2
104622,20,0,Desktop,594,9,Avera,1,No,Hill Station,1,5
104623,50,0,Desktop,989,9,High,2,No,OTHER,1,5
104624,55,0,Mobile,358,8,Avera,3,Yes,OTHER,1,2
104625,37,0,Mobile,184,11,Low,1,Yes,OTHER,1,1
104626,7,1,Desktop,883,15,High,3,No,OTHER,1,4
104627,65,0,Mobile,739,0,Low,3,Yes,Hill Station,1,4
104628,23,0,Desktop,69,13,Avera,3,No,Tech Cities,1,3
104629,74,0,Mobile,855,10,Low,2,No,Historical Site,1,4
104630,31,1,Mobile,678,8,Avera,1,Yes,OTHER,1,2
104631,84,0,Desktop,441,1,Avera,1,No,OTHER,1,2
104632,1,0,Desktop,243,2,Avera,2,Yes,OTHER,1,2
104633,64,1,Desktop,1,0,High,4,No,OTHER,1,2
104634,33,0,Mobile,529,3,Avera,3,Yes,Hill Station,1,1
104635,50,0,Mobile,473,9,Avera,2,No,Beach,1,1
104636,23,0,Mobile,739,0,Low,5,Yes,OTHER,1,1
104637,99,1,Mobile,949,4,Avera,4,No,Beach,1,4
104638,91,1,Desktop,39,13,Avera,4,No,OTHER,1,4
104639,45,1,Desktop,367,5,Avera,4,Yes,Hill Station,1,2
104640,38,1,Mobile,594,13,Low,2,No,Big Cities,1,3
104641,93,0,Mobile,932,10,Avera,1,No,OTHER,1,1
104642,60,1,Mobile,213,13,High,5,Yes,OTHER,1,4
104643,59,1,Mobile,886,7,Avera,5,No,Historical Site,0,3
104644,91,0,Mobile,191,12,High,5,Yes,OTHER,1,3
104645,96,0,Mobile,970,4,Low,3,Yes,OTHER,1,2
104646,55,0,Desktop,199,11,High,4,No,OTHER,1,5
104647,21,0,Desktop,233,6,High,4,Yes,Hill Station,1,3
104648,5,1,Mobile,367,0,Avera,5,No,OTHER,1,3
104649,36,0,Desktop,347,1,High,4,No,Big Cities,1,5
104650,98,1,Desktop,119,9,High,2,Yes,Big Cities,1,3
104651,95,1,Mobile,456,7,Low,1,Yes,Historical Site,1,1
104652,90,1,Mobile,31,15,Avera,5,Yes,Historical Site,1,4
104653,30,1,Desktop,650,1,Avera,2,Yes,Big Cities,1,3
104654,83,0,Mobile,495,8,Avera,5,No,Tech Cities,1,2
104655,41,0,Desktop,486,5,Avera,5,Yes,OTHER,1,4
104656,98,0,Mobile,975,7,Avera,4,Yes,OTHER,1,3
104657,18,0,Mobile,114,1,Avera,5,No,Hill Station,1,5
104658,7,1,Desktop,353,4,Low,3,No,Big Cities,1,1
104659,29,1,Desktop,307,2,Avera,3,No,OTHER,1,1
104660,40,0,Mobile,586,13,Avera,4,No,Historical Site,1,1
104661,91,1,Mobile,891,8,Avera,5,No,Trekking,1,1
104662,68,0,Mobile,938,5,High,2,Yes,Big Cities,1,3
104663,51,1,Desktop,292,0,High,4,Yes,OTHER,1,3
104664,81,1,Mobile,336,9,Avera,3,Yes,OTHER,1,3
104665,80,0,Mobile,231,6,Avera,5,Yes,Historical Site,1,3
104666,98,1,Mobile,328,15,High,3,No,Historical Site,1,1
104667,85,1,Desktop,274,6,Low,1,No,Hill Station,1,1
104668,41,1,Desktop,894,1,Avera,4,Yes,OTHER,1,3
104669,57,1,Desktop,804,13,High,4,Yes,OTHER,1,3
104670,26,1,Desktop,689,7,Avera,5,No,Trekking,1,2
104671,26,0,Desktop,648,1,Avera,1,No,Hill Station,1,2
104672,18,0,Desktop,256,3,High,3,Yes,Big Cities,1,2
104673,5,0,Desktop,143,14,Avera,2,Yes,Hill Station,1,3
104674,38,0,Mobile,50,5,High,4,No,Big Cities,1,5
104675,60,0,Desktop,796,15,High,2,Yes,Big Cities,1,5
104676,22,1,Desktop,394,11,Low,5,No,Big Cities,1,3
104677,25,1,Mobile,766,10,High,5,No,Big Cities,1,2
104678,30,0,Desktop,26,7,Low,4,Yes,OTHER,1,5
104679,76,1,Desktop,225,11,Avera,5,Yes,OTHER,1,5
104680,12,0,Mobile,737,7,High,1,Yes,OTHER,1,1
104681,6,0,Mobile,676,14,Low,1,Yes,Historical Site,1,4
104682,14,1,Mobile,464,3,High,2,Yes,Beach,1,2
104683,67,0,Desktop,842,8,Low,4,No,OTHER,1,5
104684,74,1,Mobile,180,4,Low,3,Yes,OTHER,1,4
104685,51,1,Mobile,259,6,Avera,4,No,OTHER,1,1
104686,78,1,Desktop,380,8,Avera,5,Yes,OTHER,0,4
104687,27,1,Desktop,854,4,Avera,4,Yes,OTHER,1,2
104688,84,1,Desktop,174,12,Avera,5,Yes,Big Cities,1,2
104689,93,1,Mobile,18,9,High,1,No,Historical Site,0,1
104690,77,0,Desktop,838,3,Avera,1,No,Big Cities,1,2
104691,38,1,Mobile,973,11,Avera,3,No,OTHER,1,1
104692,30,0,Desktop,102,2,Avera,4,Yes,Hill Station,0,2
104693,37,0,Desktop,563,4,High,2,Yes,Historical Site,1,3
104694,32,1,Desktop,649,9,High,1,No,Hill Station,1,3
104695,11,0,Desktop,384,11,Avera,2,No,Trekking,1,1
104696,13,1,Mobile,266,5,Avera,4,Yes,OTHER,1,1
104697,18,0,Desktop,578,6,Avera,5,No,Trekking,1,3
104698,70,0,Mobile,62,11,High,1,Yes,OTHER,1,1
104699,95,0,Desktop,866,12,Low,1,Yes,OTHER,1,3
104700,42,0,Desktop,645,2,Low,5,No,OTHER,1,1
104701,79,0,Desktop,472,0,Avera,4,Yes,OTHER,1,3
104702,70,1,Desktop,892,3,High,3,Yes,Hill Station,1,4
104703,72,0,Mobile,571,14,Avera,4,Yes,Historical Site,1,1
104704,86,1,Desktop,113,14,Low,2,No,Hill Station,1,5
104705,94,1,Desktop,567,1,Avera,4,Yes,OTHER,1,5
104706,42,0,Mobile,167,2,Avera,5,No,Hill Station,1,5
104707,81,0,Mobile,822,9,Avera,3,No,Hill Station,1,3
